set_type,true,pred,residual
train,20.69,20.68977,0.00023025512695440398
train,20.91,20.909927,7.263183593764211e-05
train,21.68,21.680279,-0.0002787780761721592
train,21.89,21.890377,-0.00037704467773380657
train,22.08,22.07971,0.0002899932861311072
train,21.78,21.78164,-0.0016390991210926131
train,22.05,22.04853,0.0014694213867194605
train,22.08,22.081097,-0.0010966491699235803
train,22.57,22.569698,0.0003016662597659092
train,22.39,22.38963,0.00037063598632869343
train,22.43,22.430841,-0.0008414459228518467
train,22.57,22.569221,0.0007785034179690342
train,22.38,22.380033,-3.349304199318226e-05
train,22.93,22.928223,0.0017773437499997158
train,23.02,23.020657,-0.0006565856933598013
train,22.93,22.931515,-0.0015147399902346592
train,23.24,23.23958,0.0004198455810531243
train,23.56,23.559988,1.1978149412783523e-05
train,23.29,23.29068,-0.0006799316406258527
train,24.2,24.19998,2.0217895507101957e-05
train,23.65,23.6499,9.956359863139141e-05
train,23.32,23.319841,0.00015861511230497172
train,23.46,23.459166,0.0008344268798836652
train,23.01,23.011814,-0.0018141174316390618
train,23.11,23.110176,-0.00017608642578181843
train,23.16,23.159172,0.0008279418945313921
train,23.13,23.13023,-0.00022994995117286976
train,22.94,22.940784,-0.000784454345701846
train,23.22,23.21834,0.0016600799560535506
train,23.33,23.330097,-9.71984863298303e-05
train,23.4,23.399977,2.3269653318891415e-05
train,23.18,23.179213,0.0007874298095700283
train,22.93,22.930101,-0.00010139465332059672
train,22.52,22.52083,-0.0008301544189457388
train,22.31,22.310091,-9.101867675909148e-05
train,22.33,22.329412,0.0005875396728498572
train,22.24,22.240292,-0.0002915954589859382
train,22.2,22.199968,3.166198730397696e-05
train,22.1,22.09959,0.0004096984863295461
train,21.78,21.780375,-0.00037452697753792563
train,21.85,21.849453,0.0005470275878920461
train,21.83,21.83027,-0.0002707672119157678
train,21.6,21.599592,0.0004077911376967336
train,19.44,19.439953,4.714965820440398e-05
train,19.2,19.201324,-0.0013244628906257105
train,19.28,19.280073,-7.316589355355063e-05
train,19.65,19.6502,-0.00019989013672017109
train,20.08,20.079752,0.0002480316162092322
train,20.36,20.359419,0.0005811309814447441
train,20.3,20.299963,3.700256347727304e-05
train,20.33,20.3296,0.0004006195068342322
train,20.17,20.17002,-1.9149780271732197e-05
train,20.22,20.220522,-0.0005219268798839494
train,20.3,20.298655,0.001345443725586648
train,20.1,20.100372,-0.0003723144531235789
train,20.16,20.15968,0.0003205871582032671
train,20.03,20.030373,-0.00037261962890511313
train,20.27,20.269821,0.00017883300781207367
train,20.11,20.111362,-0.0013624572753911934
train,20.39,20.389832,0.00016845703125056843
train,20.66,20.660069,-6.851196289048289e-05
train,21.02,21.019156,0.0008444976806636362
train,21.0,21.000559,-0.0005588531494140625
train,21.3,21.300308,-0.00030822753906178946
train,23.25,23.249516,0.000484466552734375
train,24.15,24.149708,0.0002922058105454539
train,23.93,23.93045,-0.0004504394531252842
train,23.83,23.829369,0.0006314086914045447
train,23.04,23.04083,-0.0008306121826180402
train,23.1,23.099781,0.00021896362304829609
train,23.12,23.12034,-0.00034034729003806774
train,24.23,24.230074,-7.392883300738617e-05
train,26.65,26.648624,0.001375579833982954
train,25.9,25.900127,-0.00012741088867329609
train,25.25,25.249977,2.288818359375e-05
train,24.95,24.949772,0.00022811889648366446
train,25.95,25.949457,0.000542831420897727
train,24.91,24.910238,-0.0002382659912107954
test,24.79,24.597494,0.1925058746337882
test,24.49,24.508478,-0.018478164672853126
test,24.56,23.649965,0.9100347137451159
test,25.11,24.715899,0.3941014862060541
test,24.99,24.65237,0.33762954711913906
test,25.26,24.754093,0.5059068298339859
test,25.85,24.679281,1.1707187652587905
test,25.31,25.137596,0.17240386962890497
test,25.19,24.659548,0.5304521942138685
test,25.19,24.650156,0.5398439788818372
test,24.71,24.561066,0.14893432617187585
test,24.94,24.605835,0.3341650390625013
test,25.1,24.628548,0.47145233154297017
test,25.98,25.116491,0.863508682250977
test,26.5,25.13107,1.3689308166503906
test,25.86,24.993582,0.8664182281494135
test,27.75,25.176113,2.5738868713378906
test,30.53,25.94056,4.58944061279297
test,33.02,25.939491,7.080508728027347
test,32.39,25.939491,6.450508728027344
