date,predicted_price,model
2025-06-27,211.70795,XGBoost
2025-06-28,211.47653,XGBoost
2025-06-29,211.6979,XGBoost
2025-06-30,211.70085,XGBoost
2025-07-01,211.70433,XGBoost
