date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,RSI,turnover_rate,volatility,MACD,Signal,Hist,revenue,net_profit,revenue_growth,net_profit_growth
2025-01-27,002594.SZ,279.09,280.12,274.5,274.5,279.08,-4.58,-1.6411,63407.68,1755529.34,279.848,278.402,275.46999999999997,50.46015273154497,0.03611883809358606,0.0,-0.628380638807073,-1.3580220258393438,0.7296413870322709,0,0,0.0,0.0
2025-02-05,002594.SZ,282.73,286.75,281.6,282.8,274.5,8.3,3.0237,145350.9,4128876.836,279.198,279.052,275.3605,62.49082905355833,0.03520349619845139,0.018756654534245173,-0.1620372340207723,-1.1188250674756295,0.9567878334548572,0,0,0.0,0.0
2025-02-06,002594.SZ,282.81,311.08,282.45,311.08,282.8,28.28,10.0,381458.68,11416508.784,284.914,282.69100000000003,276.7815,75.23913306695727,0.033412901195732134,0.02909136137405324,2.461132524532843,-0.402833549073935,2.863966073606778,0,0,0.0,0.0
2025-02-07,002594.SZ,320.0,330.0,314.0,326.9,311.08,15.82,5.0855,487075.26,15691989.048,294.872,288.10499999999996,279.5715,82.02861952861954,0.031039739991539153,0.028672561129799056,5.750269714003252,0.8277871035415024,4.92248261046175,0,0,0.0,0.0
2025-02-10,002594.SZ,326.91,332.0,321.58,330.13,326.9,3.23,0.9881,272711.4,8908518.537,305.082,293.45799999999997,282.5415,82.63613231552162,0.03061242998679748,0.02855256934606956,8.519362728955855,2.366102228624373,6.153260500331482,0,0,0.0,0.0
2025-02-11,002594.SZ,339.3,340.3,326.01,329.9,330.13,-0.23,-0.0697,280363.56,9315885.53,316.162,298.005,285.47249999999997,80.39237922431388,0.030095213074177826,0.028600828232423332,10.5734457152696,4.007570925953418,6.565874789316181,0,0,0.0,0.0
2025-02-12,002594.SZ,327.5,346.94,322.65,345.05,329.9,15.15,4.5923,279357.22,9451048.634,328.61199999999997,303.90500000000003,289.0235,84.58513566653558,0.02955833059572001,0.029694935296374188,13.270821892976755,5.860221119358086,7.410600773618669,0,0,0.0,0.0
2025-02-13,002594.SZ,341.2,346.35,339.5,341.3,345.05,-3.75,-1.0868,199839.85,6859997.621,334.656,309.78499999999997,292.6295,83.09831949005215,0.029131183571878383,0.029372998678008758,14.933771070462683,7.674931109579006,7.258839960883677,0,0,0.0,0.0
2025-02-14,002594.SZ,341.52,359.6,341.52,356.05,341.3,14.75,4.3217,243644.61,8574633.633,340.486,317.679,296.9625,84.70948012232415,0.028414579610995725,0.030020079396971596,17.24310423150763,9.588565733964732,7.654538497542898,0,0,0.0,0.0
2025-02-17,002594.SZ,356.05,358.8,344.5,348.5,356.05,-7.55,-2.1205,232015.09,8111345.839,344.16,324.621,301.0865,78.05903477270735,0.028603772370850333,0.030490435825399724,18.253629024559814,11.32157839208375,6.932050632476065,0,0,0.0,0.0
2025-02-18,002594.SZ,351.4,363.48,348.84,356.22,348.5,7.72,2.2152,251797.38,8977762.526,349.424,332.793,305.59749999999997,79.171863307558,0.028046785518193822,0.030354364870743084,19.4531726199761,12.94789723766222,6.505275382313881,0,0,0.0,0.0
