set_type,true,pred,residual
train,27.83,27.82967,0.0003300476074201697
train,26.85,26.851084,-0.0010837554931626414
train,27.05,27.049967,3.318786621164804e-05
train,27.31,27.309752,0.0002484893798815335
train,27.13,27.130228,-0.00022804260254005726
train,26.95,26.950565,-0.0005653381347663355
train,27.14,27.13992,8.071899414119343e-05
train,27.5,27.500114,-0.00011444091796875
train,27.62,27.619162,0.0008383941650400573
train,27.43,27.429607,0.0003926086425778408
train,27.26,27.261103,-0.0011026763915999993
train,28.1,28.100023,-2.3269653318891415e-05
train,27.83,27.830347,-0.0003470611572282678
train,27.69,27.690392,-0.000391540527342471
train,27.52,27.51915,0.0008502197265620737
train,27.36,27.361063,-0.001063003540039631
train,27.43,27.429766,0.00023429870605440328
train,28.2,28.199743,0.00025672912597585196
train,28.28,28.28035,-0.00034973144531136313
train,27.9,27.899431,0.0005687713623032664
train,27.77,27.77027,-0.0002693939208988638
train,27.79,27.789808,0.00019172668456945985
train,27.99,27.988306,0.0016939544677718743
train,27.75,27.750114,-0.00011444091796875
train,27.37,27.371027,-0.0010269927978505677
train,27.64,27.639252,0.0007482910156255684
train,27.4,27.400599,-0.0005985260009779836
train,27.39,27.38975,0.00025047302246150593
train,29.75,29.749847,0.000152587890625
train,29.11,29.110182,-0.00018180847168025593
train,28.81,28.810015,-1.4724731446591477e-05
train,28.64,28.639307,0.0006929779052740059
train,28.33,28.329945,5.53894042951697e-05
train,27.67,27.671354,-0.0013542938232404822
train,28.01,28.009678,0.0003221130371109382
train,28.38,28.379444,0.0005558776855458802
train,28.28,28.279938,6.225585937613687e-05
train,28.41,28.409794,0.0002061462402345171
train,28.22,28.221024,-0.0010235595703136369
train,28.08,28.079926,7.44628906232947e-05
train,28.07,28.069239,0.0007613372802737217
train,27.84,27.841455,-0.0014554595947267046
train,28.29,28.290049,-4.859924316491515e-05
train,27.59,27.59021,-0.0002099609375001421
train,28.73,28.729454,0.0005459594726566763
train,29.53,29.530333,-0.00033256530761605063
train,29.68,29.67868,0.0013195800781247158
train,29.25,29.25048,-0.00048065185546875
train,29.31,29.309757,0.00024276733398309602
train,29.38,29.381824,-0.0018244934082041198
train,29.7,29.699438,0.000561904907225852
train,29.68,29.680235,-0.00023490905761747172
train,29.61,29.609808,0.00019203186035099407
train,29.08,29.079636,0.0003643798828107947
train,28.93,28.930729,-0.0007289123535159092
train,29.0,29.000046,-4.57763671875e-05
train,29.14,29.139414,0.0005861663818365059
train,28.97,28.97009,-9.086608886832437e-05
train,28.6,28.60081,-0.0008090972900376414
train,28.79,28.789019,0.0009813690185538348
train,29.76,29.759377,0.0006234741210953132
train,29.7,29.700035,-3.509521484446054e-05
train,29.58,29.580719,-0.0007189941406267053
train,29.54,29.53936,0.0006399536132803973
train,29.52,29.520205,-0.00020454406738323883
train,29.84,29.839209,0.0007913970947264204
train,29.75,29.750956,-0.0009555816650390625
train,29.95,29.949848,0.00015182495117116446
train,30.07,30.069225,0.0007746887207034092
train,29.99,29.99034,-0.0003392791748062507
train,29.94,29.940315,-0.000315246582029971
train,30.6,30.599834,0.00016555786132954609
train,30.4,30.40098,-0.0009799957275404836
train,30.56,30.559683,0.0003171539306627835
train,30.6,30.599771,0.00022850036621235859
train,30.78,30.77973,0.00027015686035269937
train,30.63,30.62996,4.089355468650524e-05
train,30.98,30.978613,0.0013871002197269888
test,30.41,30.733435,-0.3234346771240233
test,30.3,30.099834,0.20016555786132884
test,30.57,30.091616,0.47838432312011747
test,30.59,30.678463,-0.08846298217773452
test,30.2,30.691088,-0.491087722778321
test,28.66,28.51345,0.1465493774414064
test,28.8,28.690805,0.10919456481933665
test,28.55,29.595139,-1.0451385498046868
test,28.44,28.046001,0.3939985656738294
test,28.21,27.973398,0.2366017913818368
test,28.0,27.978899,0.021100997924804688
test,28.06,27.978899,0.08110099792480341
test,28.07,27.953184,0.1168158721923831
test,27.92,27.973333,-0.05333335876464673
test,27.71,27.682985,0.02701469421386804
test,27.92,27.89194,0.028060836791993893
test,27.57,27.573267,-0.0032669830322262783
test,27.67,27.565132,0.10486785888672046
test,27.77,27.200323,0.5696768951416011
test,28.0,28.01769,-0.017690658569335938
