date,predicted_price,model
2025-06-27,28.77837,XGBoost
2025-06-28,30.48597,XGBoost
2025-06-29,30.455063,XGBoost
2025-06-30,30.711248,XGBoost
2025-07-01,30.610706,XGBoost
