date,predicted_price,model
2025-06-27,7.156799999999997,Random Forest
2025-06-28,7.143099999999996,Random Forest
2025-06-29,7.108300000000001,Random Forest
2025-06-30,7.109100000000001,Random Forest
2025-07-01,7.120500000000003,Random Forest
