set_type,true,pred,residual
train,30.6,30.599947,5.3024291993608585e-05
train,30.54,30.540443,-0.00044342041015710265
train,31.9,31.899836,0.00016441345214701641
train,32.26,32.25972,0.0002801513671855105
train,32.08,32.08022,-0.0002192687988298303
train,31.53,31.53038,-0.00038024902343636313
train,31.98,31.97849,0.0015091705322269888
train,31.26,31.261389,-0.0013887786865218743
train,31.31,31.309565,0.0004354095458971585
train,31.15,31.150124,-0.00012359619140767109
train,30.66,30.661425,-0.0014246368408201704
train,31.48,31.477966,0.0020336914062504263
train,31.39,31.390352,-0.00035224914550724407
train,31.72,31.719963,3.692626953011313e-05
train,32.63,32.629833,0.00016677856445568295
train,32.58,32.580643,-0.0006427001953142053
train,33.89,33.889217,0.0007826232910161934
train,33.47,33.469776,0.00022384643554573813
train,33.06,33.0603,-0.00029891967773210126
train,32.78,32.78049,-0.0004908752441394881
train,33.08,33.079433,0.0005665588378889197
train,32.5,32.50037,-0.000370025634765625
train,33.64,33.639896,0.00010360717773494343
train,33.23,33.230133,-0.0001330566406281264
train,33.69,33.68947,0.0005316162109352263
train,33.61,33.61051,-0.0005117797851568184
train,34.4,34.400322,-0.0003219604492201711
train,33.35,33.35116,-0.001158142089842329
train,33.85,33.84877,0.001229858398438921
train,35.45,35.448593,0.0014068603515653422
train,34.92,34.919697,0.0003031921386735803
train,34.61,34.6098,0.00020156860351505657
train,34.4,34.399727,0.0002731323242173289
train,33.72,33.720932,-0.0009320068359386369
train,33.34,33.34027,-0.0002709960937465894
train,33.24,33.240303,-0.0003030395507792605
train,33.52,33.51907,0.0009303283691437514
train,32.97,32.96974,0.00025817871093636313
train,32.6,32.60036,-0.0003608703613267039
train,31.98,31.980242,-0.00024177551269488617
train,32.3,32.29889,0.0011108398437471578
train,32.17,32.16974,0.0002612304687517053
train,31.64,31.64023,-0.00023017883300724407
train,27.8,27.800217,-0.00021667480468678946
train,27.92,27.920893,-0.0008927154540998572
train,28.29,28.289074,0.0009260559082022723
train,28.75,28.750414,-0.0004138946533203125
train,29.87,29.869375,0.0006247711181650573
train,29.64,29.641247,-0.0012467956542963066
train,29.37,29.369646,0.00035392761230568226
train,28.86,28.858995,0.001004562377929119
train,28.52,28.52158,-0.0015797424316410513
train,28.58,28.57974,0.0002594757080061072
train,28.43,28.43047,-0.0004695129394534092
train,28.8,28.79814,0.001860427856446023
train,28.45,28.450611,-0.0006111145019538355
train,27.89,27.889772,0.00022758483886775593
train,27.69,27.689886,0.00011390686035284148
train,27.3,27.300587,-0.0005867004394524145
train,27.48,27.479784,0.00021598815918011383
train,27.42,27.420034,-3.44085693342322e-05
train,28.49,28.489695,0.0003054046630843743
train,28.36,28.360018,-1.7776489258380934e-05
train,28.97,28.969273,0.0007273864746082381
train,28.42,28.420538,-0.0005379486083967322
train,28.85,28.850159,-0.00015869140624857891
train,28.9,28.899963,3.6621093748578915e-05
train,28.75,28.749846,0.0001544952392578125
train,28.04,28.039635,0.00036529541015539735
train,27.89,27.891182,-0.0011819458007806816
train,27.9,27.899559,0.0004409790039048289
train,28.08,28.07996,4.01306152326697e-05
train,28.35,28.350935,-0.0009349822998032664
train,28.8,28.79967,0.00033073425293039804
train,28.12,28.119492,0.0005084228515634948
train,28.06,28.059797,0.00020271301269403352
train,27.88,27.880201,-0.00020133972168068226
train,26.96,26.961218,-0.0012178802490225848
test,27.31,27.247314,0.06268554687499872
test,26.96,27.247116,-0.28711608886718665
test,26.92,27.291182,-0.371181564331053
test,27.15,27.447271,-0.29727134704589986
test,27.34,27.450285,-0.11028495788574233
test,27.21,27.391443,-0.1814432525634757
test,27.49,27.422468,0.06753181457519375
test,26.95,27.425177,-0.47517662048339915
test,27.18,27.450285,-0.27028495788574247
test,26.96,27.291128,-0.3311281585693351
test,26.66,27.291182,-0.6311815643310545
test,26.41,27.291182,-0.8811815643310545
test,26.51,27.291182,-0.7811815643310531
test,26.49,27.291182,-0.8011815643310563
test,25.82,27.29127,-1.4712693023681638
test,25.99,27.29127,-1.3012693023681656
test,26.13,27.291595,-1.161595458984376
test,26.6,27.24796,-0.6479591369628892
test,26.94,27.24796,-0.30795913696288935
test,26.57,27.24796,-0.6779591369628903
