set_type,true,pred,residual
train,12.46,12.46011,-0.00010971069335852235
train,12.51,12.509996,3.585815429474337e-06
train,13.01,13.009221,0.0007789230346677556
train,13.75,13.748603,0.0013971328735351562
train,13.42,13.419938,6.19125366210227e-05
train,12.9,12.900245,-0.0002447128295894885
train,13.02,13.019609,0.0003905487060542612
train,12.88,12.881337,-0.0013371658325187497
train,12.83,12.82909,0.0009098815917969461
train,13.1,13.099705,0.00029525756835901973
train,12.46,12.46051,-0.0005102539062491473
train,12.8,12.800267,-0.0002672195434563207
train,12.4,12.400391,-0.00039062499999964473
train,12.45,12.450344,-0.00034408569336008554
train,12.74,12.740194,-0.00019432067871072434
train,12.88,12.8790655,0.0009344863891609378
train,13.53,13.529963,3.746032714779801e-05
train,13.1,13.099996,4.386901855113479e-06
train,12.73,12.730143,-0.00014259338378863617
train,12.85,12.8501215,-0.00012149810791051152
train,12.88,12.879142,0.0008581924438484378
train,12.51,12.510897,-0.0008966827392580257
train,12.59,12.589582,0.0004175567626951704
train,12.24,12.240779,-0.0007789230346677556
train,12.54,12.539736,0.00026420593261633485
train,12.6,12.599274,0.0007263183593746447
train,12.45,12.449898,0.00010223388671803946
train,12.18,12.18004,-4.035949707059672e-05
train,12.53,12.528829,0.0011713790893548293
train,12.77,12.771311,-0.0013108062744144888
train,12.92,12.918891,0.0011090469360350852
train,12.81,12.810141,-0.00014060974121044012
train,12.66,12.6605835,-0.0005834960937498579
train,12.82,12.820028,-2.8305053710653283e-05
train,12.44,12.440686,-0.0006862258911137786
train,12.4,12.399913,8.716583251988652e-05
train,12.89,12.889432,0.0005680465698247872
train,12.36,12.359915,8.522033691349407e-05
train,12.21,12.209973,2.66647338875714e-05
train,11.53,11.530029,-2.929687500063949e-05
train,11.52,11.519798,0.00020172119140582367
train,11.43,11.429909,9.124755859346578e-05
train,11.17,11.170277,-0.00027664184570319605
train,10.05,10.050677,-0.0006772994995110082
train,9.99,9.989338,0.0006620788574220882
train,9.9,9.900357,-0.000357246398925426
train,10.22,10.220357,-0.00035694122314389176
train,10.15,10.149241,0.0007585525512698865
train,10.16,10.159933,6.690979003920461e-05
train,9.96,9.961017,-0.001016654968260866
train,9.78,9.778925,0.001075057983397798
train,9.7,9.70039,-0.00038986206054758554
train,9.68,9.680769,-0.0007689666748049717
train,9.79,9.789692,0.00030807495117102235
train,9.72,9.719184,0.0008160781860357957
train,9.84,9.839933,6.660461425767039e-05
train,9.6,9.6014805,-0.0014804840087894178
train,9.64,9.63862,0.001379623413086506
train,9.56,9.559908,9.208679199268488e-05
train,9.44,9.440227,-0.00022655487060596613
train,9.55,9.550157,-0.0001565933227531957
train,9.8,9.79972,0.0002801895141608668
train,9.87,9.870065,-6.473541259843785e-05
train,10.01,10.009637,0.0003631210327146306
train,9.71,9.710594,-0.0005941772460928973
train,10.01,10.009446,0.0005538558959958806
train,10.17,10.169905,9.529113769524145e-05
train,9.99,9.990613,-0.0006129837036130681
train,9.67,9.670058,-5.8250427246164804e-05
train,9.67,9.669805,0.0001954269409178977
train,9.55,9.55002,-2.0217895507101957e-05
train,9.59,9.5897665,0.00023349761962876414
train,9.66,9.659876,0.0001241302490235796
train,9.47,9.471009,-0.0010092544555657668
train,9.67,9.66972,0.00028030395507805395
train,9.48,9.480039,-3.8642883300354924e-05
train,9.28,9.279993,6.9427490227980115e-06
train,9.16,9.1612835,-0.0012834930419920454
test,9.33,9.16203,0.1679697799682618
test,9.14,9.162019,-0.022018775939940838
test,9.19,9.249697,-0.05969673156738331
test,9.38,9.250592,0.1294077682495125
test,9.38,9.249697,0.13030326843261797
test,9.34,9.399329,-0.059329185485839986
test,9.75,9.535292,0.2147083282470703
test,9.75,9.731597,0.018403053283691406
test,9.91,9.911065,-0.0010651016235350141
test,9.91,9.82087,0.08912960052490249
test,9.55,9.67362,-0.12362022399902273
test,9.63,9.608163,0.021837120056153125
test,9.64,9.635917,0.004083290100098225
test,9.69,9.650047,0.03995269775390575
test,9.36,9.594903,-0.23490299224853572
test,9.41,9.644706,-0.2347057723999022
test,9.42,9.214833,0.2051667404174804
test,9.61,9.526279,0.0837205505371088
test,9.7,9.590267,0.10973281860351491
test,9.52,9.636298,-0.11629817962646527
