ts_code_income,ann_date_income,f_ann_date_income,end_date,report_type_income,comp_type_income,end_type_income,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag_income,ts_code_balance,ann_date_balance,f_ann_date_balance,report_type_balance,comp_type_balance,end_type_balance,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag_balance,ts_code,ann_date,f_ann_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,529643964.94,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,1,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,32661290769.02,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,1435588170.22,712618611.45,18458856863.42,343342781.31,32661290769.02,36143727675.98,1102903311.12,2922487542.09,,,1,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,-883168451.6764,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,529643964.94,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,1,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,32661290769.02,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,1435588170.22,712618611.45,18458856863.42,343342781.31,32661290769.02,36143727675.98,1102903311.12,2922487542.09,,,1,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,529643964.94,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,1,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,,,,,,,,,,,0,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,-883168451.6764,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,529643964.94,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,1,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,,,,,,,,,,,0,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,0,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,32661290769.02,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,1435588170.22,712618611.45,18458856863.42,343342781.31,32661290769.02,36143727675.98,1102903311.12,2922487542.09,,,1,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,-883168451.6764,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,0,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,32661290769.02,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,1435588170.22,712618611.45,18458856863.42,343342781.31,32661290769.02,36143727675.98,1102903311.12,2922487542.09,,,1,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,0,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,,,,,,,,,,,0,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,-883168451.6764,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
603260.SH,20250424,20250424,20250331,1,1,1,0.22,0.22,5227980324.55,5227980324.55,,,,,,,,,,,,,,,315384.45,-5995464.61,3197668.23,,4958344475.57,4463543918.61,,,96795419.33,15164860.35,130059785.9,235232599.03,69780439.72,,,,,,,,,,,358514891.8,5664447.81,28889438.42,,335289901.19,81754154.08,253535747.11,259660948.8,-6125201.69,2757637.01,256293384.12,262418585.81,-6125201.69,,,,,,84112222.5,231855478.01,3255126.88,,,,,,,,,,,,,,,253535747.11,0,603260.SH,20250424,20250424,1,1,1,1182206941.0,11384069280.03,20392785052.59,591103470.5,,2165903351.2,63771686.34,,712618611.45,,494237924.03,,,9402393524.43,,,,,,,,,724546659.5,14040588035.27,,,51005973.76,186100328.12,,,,,,,,,,5019602571.06,565777.06,4768876.07,89431143.7,310101859.85,,2067484442.26,76728093723.73,,,,,,,,,,,,,,,,,90768681759.0,13941308549.79,5500097367.85,,,,18000.0,668194149.32,17790662714.1,5711319.56,,,313200355.27,1731629431.94,,,,,,,,,,,10336089706.47,176219715.87,39060314241.72,,,,5276424.41,102774973.43,742259404.16,,17722534199.72,,,,,,,,,,,,,,,,,56782848441.44,500087216.21,,,,872356649.55,33113476668.01,33985833317.56,90768681759.0,,63399140.1,,,,,,,,,,,,,,,,,,,,,,0,603260.SH,20250424,20250424,1,1,1,,,4700188332.03,39823068.24,,,,,,,,,,,,166836395.93,4906847796.2,2139599248.27,492545353.81,372476457.41,,,,,,254124977.04,3258746036.53,1648101759.67,59838920.79,30000000.0,87581.01,96445.5,,90022947.3,767876426.44,,,237470803.31,,1005347229.75,-915324282.45,1366500000.0,,2359623932.99,4626123932.99,,4164935372.86,235821309.97,,541876214.29,4942632897.12,-316508964.13,2592220.34,418860733.43,772839611.83,1191700345.26,900000000.0,900000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
603260.SH,20250424,20250424,20241231,1,1,4,1.48,1.48,26692250312.09,26692250312.09,,,,,,,,,,,,,,,3438301.89,93844956.15,10646076.51,,24829805381.23,21208790694.93,,,503615591.02,56341512.72,703470798.32,891684693.1,-933120175.11,,,,,,,,,,,2270996129.55,120313766.0,162145784.98,,2229164110.57,527085378.57,1702078732.0,1740476559.55,-38397827.55,2850775.96,1704929507.96,1743327335.51,-38397827.55,3065352812.05,6173018393.16,,,,571541440.08,906384474.86,18092122.78,,,,,,,,,,,,,,,1702078732.0,1,603260.SH,20250424,20250424,1,1,4,1182206941.0,11384069280.03,20133124103.79,591103470.5,,1791085197.06,93438301.89,,440557944.55,320604089.51,334245049.15,,,9508621703.92,,,,,,,,,928332631.4,13546103760.94,,,47808305.53,188783362.59,,,,33395303669.53,32291129830.23,2822335667.47,,,,5066091428.79,,4768876.07,92867437.75,268450869.43,,2852717994.83,77227334908.92,,,,,,,,,,,,,,,,,90773438669.86,16750210115.26,5633279666.45,,,,,628194149.32,18562014588.74,4050973.61,,,359727324.07,1842696190.38,,,98556449.72,,,,,,,,10180679026.68,66150849.03,37927525030.06,,,,5276424.41,103215725.7,729969803.45,,20016373706.36,,,,,,,,,,,,,,,,,57943898736.42,500087216.21,,,,-21518148.76,32851058082.2,32829539933.44,90773438669.86,,60641503.09,,,,,,,,,,,,552175812.06,440557944.55,19190208738.06,320604089.51,33395303669.53,35113465497.7,98556449.72,2418879026.96,,,0,603260.SH,20250424,20250424,1,1,4,1702078732.0,896259914.41,21697668609.04,2477426481.53,,,,,,,,,,,,428627235.51,24603722326.08,12887546841.56,3582050843.8,2046996077.06,,,,,,1570065688.59,20086659451.01,4517062875.07,584153026.89,612423309.31,155142710.28,1851268.23,,1353570314.71,5608976992.57,42000000.0,,143868824.65,,5794845817.22,-4441275502.51,8650171623.19,,5692626860.52,14342798483.71,14074378452.6142,9717587918.02,1750836691.0,,3224396726.17,14692821335.19,-350022851.48,12784778.37,-261450700.55,1034290312.38,772839611.83,,,,933120175.11,2946178935.3,141347602.15,20139043.66,,,-44752.56,101593586.74,-3438301.89,-124423954.59,-21318795.68,-146686686.7,-3301751305.49,-1108880958.3,2515863914.4,,4517062875.07,,,,-261450700.55,,,-38759524.05,,,772839611.83,1034290312.38,,,1
603260.SH,20241030,20241030,20240930,1,1,3,1.23,1.23,20371012469.12,20371012469.12,,,,,,,,,,,,,,,1620111.12,67388359.03,6290335.73,,18566582854.79,15886993313.65,,,384863944.12,35781290.91,501628392.97,636889620.57,-671108563.42,,,,,,,,,,,2098369255.47,67542390.99,82949991.3,,2082961655.16,660522450.32,1422439204.84,1454462386.07,-32023181.23,-18765922.59,1403673282.25,1435696463.48,-32023181.23,3337340132.42,,,,,455250909.77,665950895.32,13205676.95,,,,,,,,,,,,,,,1422439204.84,1,603260.SH,20241030,20241030,1,1,3,1182206941.0,11384069280.03,19871871151.92,566342248.89,,1101390523.22,84488136.12,,1037088246.66,,678866567.89,,,9941732303.47,,,,,,,,,880062323.57,14291653083.54,,,44967596.59,191466397.05,,,,27953266994.22,,,,,,4552480582.07,4560926.85,4768876.07,59407974.07,261184559.11,,2737590403.69,73935876044.62,,,,,,,,,,,,,,,,,88227529128.16,17203609807.48,5244628047.05,,,,1368025.0,940694149.32,15888528783.27,5595583.9,,,239418993.3,1683833248.18,,,,,,,,,,,9781934127.32,59411717.99,34970226820.23,,,,1731659.81,358928957.36,614140073.8,,20643931383.99,,,,,,,,,,,,,,,,,55614158204.22,415000000.0,,,,-15143502.44,32628514426.38,32613370923.94,88227529128.16,,39024804.54,,,,,,,,,,,,739026201.82,1037088246.66,16829222932.59,230226253.33,27953266994.22,37534086227.02,385787943.08,2064100713.85,,,0,603260.SH,20241030,20241030,1,1,3,,,16301834638.38,2155425744.95,,,,,,,,,,,,296263705.09,18753524088.42,11478401133.54,2502332315.76,1517196767.05,,,,,,1436983166.45,16934913382.8,1818610705.62,568248872.13,590923309.31,127841329.12,1861531.84,,1288875042.4,3718666143.76,12000000.0,,134066858.16,,3864733001.92,-2575857959.52,6180333698.21,,4471536151.72,10651869849.93,-381956900.1307,7507244613.97,1304354778.31,,1632709169.75,10444308562.03,207561287.9,6267985.6,-543417980.4,1036073331.65,492655351.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
