date,predicted_price,model
2025-06-27,7.973967,XGBoost
2025-06-28,7.9963274,XGBoost
2025-06-29,7.8768992,XGBoost
2025-06-30,7.9860606,XGBoost
2025-07-01,7.7617693,XGBoost
